label	chapter	text_content
韓非子	說疑	若夫齊田恆宋子罕魯季孫意如晉僑如衛子南勁鄭太宰欣楚白公周單荼燕子之此九人者之為其臣也皆朋黨比周以事其君隱正道而行私曲上逼君下亂治援外以撓內親下以謀上不難為也如此臣者唯聖王智主能禁之若夫昏亂之君能見之乎
韓非子	說疑	若夫后稷皋陶伊尹周公旦太公望管仲隰朋百里奚蹇叔舅犯趙衰范蠡大夫種逢同華登此十五人者為其臣也皆夙興夜寐卑身賤體竦心白意明刑辟治官職以事其君進善言通道法而不敢矜其善有成功立事而不敢伐其勞不難破家以便國殺身以安主以其主為高天泰山之尊而以其身為壑谷釜洧之卑主有明名廣譽於國而身不難受壑谷釜洧之卑如此臣者雖當昏亂之主尚可致功況於顯明之主乎此謂霸王之佐也
韓非子	說疑	若夫周滑之鄭王孫申陳公孫寧儀行父荊芋尹申亥隨少師越種干吳王孫額晉陽成泄齊豎刁易牙此十二人者之為其臣也皆思小利而忘法義進則揜蔽賢良以陰闇其主退則撓亂百官而為禍難皆輔其君共其欲苟得一說於主雖破國殺眾不難為也有臣如此雖當聖王尚恐奪之而況昏亂之君其能無失乎有臣如此者皆身死國亡為天下笑故周威公身殺國分為二鄭子陽身殺國分為三陳靈公身死於夏徵舒氏荊靈王死於乾谿之上隨亡於荊吳併於越智伯滅於晉陽之下桓公身死七日不收故曰諂諛之臣唯聖王知之而亂主近之故至身死國亡
韓非子	說疑	聖王明君則不然內舉不避親外舉不避讎是在焉從而舉之非在焉從而罰之是以賢良遂進而姦邪并退故一舉而能服諸侯其在記曰堯有丹朱而舜有商均啟有五觀商有太甲武王有管蔡五王之所誅者皆父兄子弟之親也而所殺亡其身殘破其家者何也以其害國傷民敗法類也觀其所舉或在山林藪澤巖穴之間或在囹圄緤紲纏索之中或在割烹芻牧飯牛之事然明主不羞其卑賤也以其能為可以明法便國利民從而舉之身安名尊
韓非子	說疑	亂主則不然不知其臣之意行而任之以國故小之名卑地削大之國亡身死不明於用臣也無數以度其臣者必以其眾人之口斷之眾之所譽從而說之眾之所非從而憎之故為人臣者破家殘賥內構黨與外接巷族以為譽從陰約結以相固也虛相與爵祿以相勸也曰與我者將利之不與我者將害之眾貪其利劫其威彼誠喜則能利己忌怒則能害己眾歸而民留之以譽盈於國發聞於主主不能理其情因以為賢彼又使譎詐之士外假為諸侯之寵使假之以輿馬信之以瑞節鎮之以辭令資之以幣帛使諸侯淫說其主微挾私而公議
韓非子	說疑	所為使者異國之主也所為談者左右之人也主說其言而辯其辭以此人者天下之賢士也內外之於左右其諷一而語同大者不難卑身尊位以下之小者高爵重祿以利之夫姦人之爵祿重而黨與彌眾又有姦邪之意則姦臣愈反而說之曰古之所謂聖君明王者非長幼弱也及以次序也以其搆黨與聚巷族偪上弒君而求其利也彼曰何知其然也因曰舜偪堯禹偪舜湯放桀武王伐紂此四王者人臣弒其君者也而天下譽之察四王之情貪得人之意也度其行暴亂之兵也然四王自廣措也而天下稱大焉自顯名也而天下稱明焉
韓非子	說疑	則威足以臨天下利足以蓋世天下從之又曰以今時之所聞田成子取齊司城子罕取宋太宰欣取鄭單氏取周易牙之取衛韓魏趙三子分晉此六人臣之弒其君者也姦臣聞此蹙然舉耳以為是也故內搆黨與外攄巷族觀時發事一舉而取國家且夫內以黨與劫弒其君外以諸侯之權矯易其國隱敦適持私曲上禁君下撓治者不可勝數也是何也則不明於擇臣也記曰周宣王以來亡國數十其臣弒其君而取國者眾矣然則難之從內起與從外作者相半也能一盡其民力破國殺身者尚皆賢主也若夫轉法易位全眾傳國最其病也
韓非子	說疑	為人主者誠明於臣之所言則雖罼弋馳騁撞鐘舞女國猶且存也不明臣之所言雖節儉勤勞布衣惡食國猶自亡也趙之先君敬侯不修德行而好縱慾適身體之所安耳目之所樂冬日罼弋夏浮淫為長夜數日不廢御觴不能飲者以筩灌其口進退不肅應對不恭者斬於前故居處飲食如此其不節也制刑殺戮如此其無度也然敬侯享國數十年兵不頓於敵國地不虧於四鄰內無君臣百官之亂外無諸侯鄰國之患明於所以任臣也燕君子噲邵公奭之後也地方數千里持戟數十萬不安子女之樂不聽鍾石之聲內不湮汙池臺榭外不罼弋田獵又親操耒耨以修畎畝
韓非子	說疑	子噲之苦身以憂民如此其甚也雖古之所謂聖王明君者其勤身而憂世不甚於此矣然而子噲身死國亡奪於子之而天下笑之此其何故也不明乎所以任臣也故曰人臣有五姦而主不知也為人臣者有侈用財貨賂以取譽者有務慶賞賜予以移眾者有務朋黨徇智尊士以擅逞者有務解免赦罪獄以事威者有務奉下直曲怪言偉服瑰稱以眩民耳目者此五者明君之所疑也而聖主之所禁也去此五者則譟詐之人不敢北面談立文言多實行寡而不當法者不敢誣情以談說
韓非子	說疑	是以群臣居則修身動則任力非上之令不敢擅作疾言誣事此聖王之所以牧臣下也彼聖主明君不適疑物以闚其臣也見疑物而無反者天下鮮矣故曰孽有擬適之子配有擬妻之妾廷有擬相之臣臣有擬主之寵此四者國之所危也故曰內寵並后外寵貳政枝子配適大臣擬主亂之道也故周記曰無尊妾而卑妻無孽適子而尊小枝無尊嬖臣而匹上卿無尊大臣以擬其主也四擬者破則上無意下無怪也四擬不破則隕身滅國矣
韓非子	詭使	聖人之所以為治道者三一曰利二曰威三曰名夫利者所以得民也威者所以行令也名者上下之所同道也非此三者雖有不急矣今利非無有也而民不化上威非不存也而下不聽從官非無法也而治不當名三者非不存也而世一治一亂者何也夫上之所貴與其所以為治相反也
韓非子	詭使	夫立名號所以為尊也今有賤名輕實者世謂之高設爵位所以為賤貴基也而簡上不求見者世謂之賢威利所以行令也而無利輕威者世謂之重法令所以為治也而不從法令為私善者世謂之忠官爵所以勸民也而好名義不進仕者世謂之烈士刑罰所以擅威也而輕法不避刑戮死亡之罪者世謂之勇夫民之急名也甚其求利也如此則士之飢餓乏絕者焉得無巖居苦身以爭名於天下哉故世之所以不治者非下之罪上失其道也常貴其所以亂而賤其所以治是故下之所欲常與上之所以為治相詭也今下而聽其上上之所急也
韓非子	詭使	而惇愨純信用心怯言則謂之窶守法固聽令審則謂之愚敬上畏罪則謂之怯言時節行中適則謂之不肖無二心私學聽吏從教者則謂之陋難致謂之正難予謂之廉難禁謂之齊有令不聽從謂之勇無利於上謂之愿少欲寬惠行德謂之仁重厚自尊謂之長者私學成群謂之師徒閑靜安居謂之有思損仁逐利謂之疾險躁佻反覆謂之智先為人而後自為類名號言汎愛天下謂之聖言大本稱而不可用行而乘於世者謂之大人賤爵祿不撓上者謂之傑下漸行如此入則亂民出則不便也上宜禁其欲滅其跡而不止也又從而尊之是教下亂上以為治也
韓非子	詭使	凡所治者刑罰也今有私行義者尊社稷之所以立者安靜也而譟險讒諛者任四封之內所以聽從者信與德也而陂知傾覆者使令之所以行威之所以立者恭儉聽上而巖居非世者顯倉廩之所以實者耕農之本務也而綦組錦繡刻劃為末作者富名之所以成城池之所以廣者戰士也今死士之孤飢餓乞於道而優笑酒徒之屬乘車衣絲賞祿所以盡民力易下死也今戰勝攻取之士勞而賞不霑而卜筮視手理狐蟲為順辭於前者日賜
韓非子	詭使	上握度量所以擅生殺之柄也今守度奉量之士欲以忠嬰上而不得見巧言利辭行姦軌以倖偷世者數御據法直言名刑相當循繩墨誅姦人所以為上治也而愈疏遠諂施順意從欲以危世者近習悉租稅專民力所以備難充倉府也而士卒之逃事狀匿附託有威之門以避傜賦而上不得者萬數夫陳善田利宅所以戰士卒也而斷頭裂腹播骨乎平原野者無宅容身身死田奪而女妹有色大臣左右無功者擇宅而受擇田而食賞利一從上出所以擅剬下也而戰介之士不得職而閒居之士尊顯
韓非子	詭使	上以此為教名安得無卑位安得無危夫卑名位者必下之不從法令有二心無私學反逆世者也而不禁其行不破其群以散其黨又從而尊之用事者過矣上世之所以立廉恥者所以屬下也今士大夫不羞汙泥醜辱而宦女妹私義之門不待次而宦賞賜之所以為重也而戰鬥有功之士貧賤而便辟優徒超級名號誠信所以通威也而主揜障近習女謁並行百官主爵遷人用事者過矣大臣官人與下先謀比周雖不法行威利在下則主卑而大臣重矣
韓非子	詭使	夫立法令者以廢私也法令行而私道廢矣私者所以亂法也而士有二心私學巖居窞處託伏深慮大者非世細者惑下上不禁又從而尊之以名化之以實是無功而顯無勞而富也如此則士之有二心私學者焉得無深慮勉知詐與誹謗法令以求索與世相反者也凡亂上反世者常士有二心私學者也故本言曰所以治者法也所以亂者私也法立則莫得為私矣
韓非子	詭使	故曰道私者亂道法者治上無其道則智者有私詞賢者有私意上有私惠下有私欲聖智成群造言作辭以非法措於上上不禁塞又從而尊之是教下不聽上不從法也是以賢者顯名而居姦人賴賞而富賢者顯名而居姦人賴賞而富是以上不勝下也
韓非子	六反	畏死難降北之民也而世尊之曰貴生之士學道立方離法之民也而世尊之曰文學之士遊居厚養牟食之民也而世尊之曰有能之士語曲牟知偽詐之民也而世尊之曰辯智之士行劍攻殺暴憿之民也而世尊之曰磏勇之士活湧匿姦當死之民也而世尊之曰任譽之士此六民者世之所譽也赴險殉誠死節之民而世少之曰失計之民也寡聞從令全法之民也而世少之曰樸陋之民也力作而食生利之民也而世少之曰寡能之民也嘉厚純粹整穀之民也而世少之曰愚戇之民也
韓非子	六反	重命畏事尊上之民也而世少之曰怯懾之民也挫賊遏姦明上之民也而世少之曰諂讒之民也此六民者世之所毀也姦偽無益之民六而世譽之如彼耕戰有益之民六而世毀之如此此之謂六反布衣循私利而譽之世主聽虛聲而禮之禮之所在利必加焉百姓循私害而訾之世主壅於俗而賤之賤之所在害必加焉故名賞在乎私惡當罪之民而毀害在乎公善宜賞之士索國之富強不可得也
韓非子	六反	古者有諺曰為政猶沐也雖有棄髮必為之愛棄髮之費而忘長髮之利不知權者也夫彈痤者痛飲藥者苦為苦憊之故不彈痤飲藥則身不活病不已矣
韓非子	六反	今上下之接無子父之澤而欲以行義禁下則交必有郤矣且父母之於子也產男則相賀產女則殺之此俱出父母之懷衽然男子受賀女子殺之者慮其後便計之長利也故父母之於子也猶用計算之心以相待也而況無父子之澤乎
韓非子	六反	今學者之說人主也皆去求利之心出相愛之道是求人主之過父母之親也此不熟於論恩詐而誣也故明主不受也聖人之治也審於法禁法禁明著則官法必於賞罰賞罰不阿則民用官官治則國富國富則兵強而霸王之業成矣霸王者人主之大利也人主挾大利以聽治故其任官者當能其賞罰無私使士民明焉盡力致死則功伐可立而爵祿可致爵祿致而富貴之業成矣富貴者人臣之大利也人臣挾大利以從事故其行危至死其力盡而不望此謂君不仁臣不忠則不可以霸王矣
韓非子	六反	夫姦必知則備必誅則止不知則肆不誅則行夫陳輕貨於幽隱雖曾史可疑也懸百金於市雖大盜不取也不知則曾史可疑於幽隱必知則大盜不取懸金於市故明主之治國也眾其守而重其罪使民以法禁而不以廉止母之愛子也倍父父令之行於子者十母吏之於民無愛令之行於民也萬父母積愛而令窮吏用威嚴而民聽從嚴愛之筴亦可決矣
韓非子	六反	且父母之所以求於子也動作則欲其安利也行身則欲其遠罪也君上之於民也有難則用其死安平則盡其力親以厚愛關子於安利而不聽君以無愛利求民之死力而令行明主知之故不養恩愛之心而增威嚴之勢故母厚愛處子多敗推愛也父薄愛教笞子多善用嚴也
韓非子	六反	今家人之治產也相忍以飢寒相強以勞苦雖犯軍旅之難饑饉之患溫衣美食者必是家也相憐以衣食相惠以佚樂天饑歲荒嫁妻賣子者必是家也故法之為道前苦而長利仁之為道偷樂而後窮聖人權其輕重出其大利故用法之相忍而棄仁人之相憐也學者之言皆曰輕刑此亂亡之術也凡賞罰之必者勸禁也賞厚則所欲之得也疾罰重則所惠之禁也急夫欲利者必惡害害者利之反也反於所欲焉得無惡欲治者必惡亂亂者治之反也是故欲治甚者其賞必厚矣其惡亂甚者其罰必重矣
韓非子	六反	今取於輕刑者其惡亂不甚也其欲治又不甚也此非特無術也又乃無行是故決賢不肖愚知之美在賞罰之輕重且夫重刑者非為罪人也明主之法揆也治賊非治所揆也治所揆也者是治死人也刑盜非治所刑也治所刑也者是治胥靡也故曰重一姦之罪而止境內之邪此所以為治也重罰者盜賊也而悼懼者良民也欲治者奚疑於重刑若夫厚賞者非獨賞功也又勸一國受賞者甘利未賞者慕業是報一人之功而勸境內之眾也欲治者何疑於厚賞今不知治者皆曰重刑傷民輕刑可以止姦何必於重哉此不察於治者也
韓非子	六反	夫以重止者未必以輕止也以輕止者必以重止矣是以上設重刑者而姦盡止姦盡止則此奚傷於民也所謂重刑者姦之所利者細而上之所加焉者大也民不以小利蒙大罪故姦必止者也所謂輕刑者姦之所利者大上之所加焉者小也民慕其利而傲其罪故姦不止也故先聖有諺曰不躓於山而躓於垤山者大故人順之垤微小故人易之也今輕刑罰民必易之犯而不誅是驅國而棄之也犯而誅之是為民設陷也是故輕罪者民之垤也是以輕罪之為民道也非亂國也則設民陷也此則可謂傷民矣
韓非子	六反	今學者皆道書筴之頌語不察當世之實事曰上不愛民賦斂常重則用不足而下恐上故天下大亂此以為足其財用以加愛焉雖輕刑罰可以治也此言不然矣凡人之取重賞罰固已足之之後也雖財用足而厚愛之然而輕刑猶之亂也夫當家之愛子財貨足用財貨足用則輕用輕用則侈泰親愛之則不忍不忍則驕恣侈泰則家貧驕恣則行暴此雖財用足而愛厚輕利之患也凡人之生也財用足則隳於用力上治懦則肆於為非財用足而力作者神農也上治懦而行修者曾史也夫民之不及神農曾史亦已明矣
韓非子	六反	老聃有言曰知足不辱知止不殆夫以殆辱之故而不求於足之外者老聃也今以為足民而可以治是以民為皆如老聃也故桀貴在天子而不足於尊富有四海之內而不足於寶君人者雖足民不能足使為君天子而桀未必為天子為足也則雖足民何可以為治也故明主之治國也適其時事以致財物論其稅賦以均貧富厚其爵祿以盡賢能重其刑罰以禁姦邪使民以力得富以事致貴以過受罪以功致賞而不念慈惠之賜此帝王之政也
韓非子	六反	人皆寐則盲者不知皆嘿則喑者不知覺而使之視問而使之對則喑盲者窮矣不聽其言也則無術者不知不任其身也則不肖者不知聽其言而求其當任其身而責其功則無術不肖者窮矣夫欲得力士而聽其自言雖庸人與烏獲不可別也授之以鼎俎則罷健效矣故官職者能士之鼎俎也任之以事而愚智分矣故無術者得於不用不肖者得於不任言不用而自文以為辯身不任而自飾以為高世主眩其辯濫其高而尊貴之是不須視而定明也不待對而定辯也喑盲者不得矣明主聽其言必責其用觀其行必求其功然則虛舊之學不談矜誣之行不飾矣
韓非子	八說	為故人行私謂之不棄以公財分施謂之仁人輕祿重身謂之君子枉法曲親謂之有行棄官寵交謂之有俠離世遁上謂之高傲交爭逆令謂之剛材行惠取眾謂之得民不棄者吏有姦也仁人者公財損也君子者民難使也有行者法制毀也有俠者官職曠也高傲者民不事也剛材者令不行也得民者君上孤也此八者匹夫之私譽人主之大敗也反此八者匹夫之私毀人主之公利也人主不察社稷之利害而用匹夫之私譽索國之無危亂不可得矣
韓非子	八說	任人以事存亡治亂之機也無術以任人無所任而不敗人君之所任非辯智則修潔也任人者使有勢也智士者未必信也為多其智因惑其信也以智士之計處乘勢之資而為其私急則君必欺焉為智者之不可信也故任修士者使斷事也修士者未必智為潔其身因惑其智以愚人之所惛處治事之官而為其所然則事必亂矣
韓非子	八說	故無術以用人任智則君欺任修則君事亂此無術之患也明君之道賤德義貴下必坐上決誠以參聽無門戶故智者不得詐欺計功而行賞程能而授事察端而觀失有過者罪有能者得故愚者不任事智者不敢欺愚者不得斷則事無失矣
韓非子	八說	察士然後能知之不可以為令夫民不盡察賢者然後能行之不可以為法夫民不盡賢楊朱墨翟天下之所察也干世亂而卒不決雖察而不可以為官職之令鮑焦華角天下之所賢也鮑焦木枯華角赴河雖賢不可以為耕戰之士故人主之察智士盡其辯焉人主之所尊能士盡其行焉今世主察無用之辯尊遠功之行索國之富強不可得也
韓非子	八說	博習辯智如孔墨孔墨不耕耨則國何得焉修孝寡欲如曾史曾史不戰攻則國何利焉匹夫有私便人主有公利不作而養足不仕而名顯此私便也息文學而明法度塞私便而一功勞此公利也錯法以道民也而又貴文學則民之所師法也疑賞功以勸民也而又尊行修則民之產利也惰夫貴文學以疑法尊行修以貳功索國之富強不可得也
韓非子	八說	搢笏干戚不適有方鐵銛登降周旋不逮日中奏百狸首射侯不當強弩趨發干城距衝不若堙穴伏櫜古人亟於德中世逐於智當今爭於力古者寡事而備簡樸陋而不盡故有珧銚而推車者古者人寡而相親物多而輕利易讓故有揖讓而傳天下者然則行揖讓高慈惠而道仁厚皆推政也處多事之時用寡事之器非智者之備也當大爭之世而循揖讓之軌非聖人之治也故智者不乘推車聖人不行推政也
韓非子	八說	法所以制事事所以名功也法有立而有難權其難而事成則立之事成而有害權其害而功多則為之無難之法無害之功天下無有也是以拔千丈之都敗十萬之眾死傷者軍之乘甲兵折挫士卒死傷而賀戰勝得地者出其小害計其大利也夫沐者有棄髮除者傷血肉為人見其難因釋其業是無術之事也
韓非子	八說	先聖有言曰規有摩而水有波我欲更之無奈之何此通權之言也是以說有必立而曠於實者言有辭拙而急於用者故聖人不求無害之言而務無易之事人之不事衡石者非貞廉而遠利也石不能為人多少衡不能為人輕重求索不能得故人不事也明主之國官不敢枉法吏不敢為私貨賂不行是境內之事盡如衡石也此其臣有姦者必知知者必誅是以有道之主不求清潔之吏而務必知之術也
韓非子	八說	慈母之於弱子也愛不可為前然而弱子有僻行使之隨師有惡病使之事醫不隨師則陷於刑不事醫則疑於死慈母雖愛無益於振刑救死則存子者非愛也子母之性愛也臣主之權筴也母不能以愛存家君安能以愛持國明主者通於富強則可以得欲矣故謹於聽治富強之法也明其法禁察其謀計法明則內無變亂之患計得則外無死虜之禍
韓非子	八說	故存國者非仁義也仁者慈惠而輕財者也暴者心毅而易誅者也慈惠則不忍輕財則好與心毅則憎心見於下易誅則妄殺加於人不忍則罰多宥赦好與則賞多無功憎心見則下怨其上妄誅則民將背叛故仁人在位下肆而輕犯禁法偷幸而望於上暴人在位則法令妄而臣主乖民怨而亂心生故曰仁暴者皆亡國者也
韓非子	八說	不能具美食而勸餓人飯不為能活餓者也不能辟草生粟而勸貸施賞賜不能為富民者也今學者之言也不務本作而好末事知道虛聖以說民此勸飯之說勸飯之說明主不受也
韓非子	八說	書約而弟子辯法省而民訟簡是以聖人之書必著論明主之法必詳事盡思慮揣得失智者之所難也無思無慮挈前言而責後功愚者之所易也明主慮愚者之所易以責智者之所難故智慮力勞不用而國治也
韓非子	八說	酸甘鹹淡不以口斷而決於宰尹則廚人輕君而重於宰尹矣上下清濁不以耳斷而決於樂正則瞽工輕君而重於樂正矣治國是非不以術斷而決於寵人則臣下輕君而重於寵人矣人主不親觀聽而制斷在下託食於國者也
韓非子	八說	使人不衣不食而不飢不寒又不惡死則無事上之意意欲不宰於君則不可使也
韓非子	八說	今生殺之柄在大臣而主令得行者未嘗有也虎豹必不用其爪牙而與鼷鼠同威萬金之家必不用其富厚而與監門同資有土之君說人不能利惡人不能害索人欲畏重己不可得也
韓非子	八說	人臣肆意陳欲曰俠人主肆意陳欲曰亂人臣輕上曰驕人主輕下曰暴行理同實下以受譽上以得非人臣大得人主大亡
韓非子	八說	明主之國有貴臣無重臣貴臣者爵尊而官大也重臣者言聽而力多者也明主之國遷官襲級官爵受功故有貴臣言不度行而有偽必誅故無重臣也
韓非子	八經	一凡治天下必因人情人情者有好惡故賞罰可用賞罰可用則禁令可立而治道具矣君執柄以處勢故令行禁止柄者殺生之制也勢者勝眾之資也廢置無度則權瀆賞罰下共則威分是以明主不懷愛而聽不留說而計故聽言不參則權分乎姦智力不用則君窮乎臣故明主之行制也天其用人也鬼天則不非鬼則不困勢行教嚴逆而不違毀譽一行而不議
韓非子	八經	故賞賢罰暴舉善之至者也賞暴罰賢舉惡之至者也是謂賞同罰異賞莫如厚使民利之譽莫如美使民榮之誅莫如重使民畏之毀莫如惡使民恥之然後一行其法禁誅於私家不害功罪賞罰必知之知之道盡矣
韓非子	八經	因情
韓非子	八經	二力不敵眾智不盡物與其用一人不如用一國故智力敵而群物勝揣中則私勞不中則在過下君盡己之能中君盡人之力上君盡人之智是以事至而結智一聽而公會聽不一則後悖於前後悖於前則愚智不分不公會則猶豫而不斷不斷則事留自取一則毋墮壑之累故使之諷諷定而怒是以言陳之日必有筴籍結智者事發而驗結能者功見而謀成敗成敗有徵賞罰隨之事成則君收其功規敗則臣任其罪君人者合符猶不親而況於力乎事智猶不親而況於懸乎故非用人也不取同同則君怒使人相用則君神君神則下盡下盡下則臣上不因君而主道畢矣
韓非子	八經	主道
韓非子	八經	三知臣主之異利者王以為同者劫與共事者殺故明主審公私之分審利害之地姦乃無所乘亂之所生六也主母后姬子姓弟兄大臣顯賢任吏責臣主母不放禮施異等后姬不疑分勢不貳庶適不爭權籍不失兄弟不侵下不一門大臣不擁禁賞必行顯賢不亂臣有二因謂外內也外曰畏內曰愛所畏之求得所愛之言聽此亂臣之所因也外國之置諸吏者結誅親暱重帑則外不籍矣爵祿循功請者俱罪則內不因矣
韓非子	八經	外不籍內不因則姦宄塞矣官襲節而進以至大任智也其位至而任大者以三節持之曰質曰鎮曰固親戚妻子質也爵祿厚而必鎮也參伍貴帑固也賢者止於質貪饕化於鎮姦邪窮於固忍不制則下上小不除則大誅而名實當則徑之生害事死傷名則行飲食不然而與其讎此謂除陰姦也醫曰詭詭曰易易功而賞見罪而罰而詭乃止是非不泄說諫不通而易乃不用
韓非子	八經	父兄賢良播出曰遊禍其患鄰敵多資僇辱之人近習曰狎賊其患發忿疑辱之心生藏怒持罪而不發曰增亂其患徼幸妄舉之人起大臣兩重提衡而不踦曰卷禍其患家隆劫殺之難作脫易不自神曰彈威其患賊夫酖毒之亂起此五患者人主之不知則有劫殺之事廢置之事生於內則治生於外則亂是以明主以功論之內而以利資之外故其國治而敵亂即亂之道臣憎則起外若眩臣愛則起內若藥
韓非子	八經	起亂
韓非子	八經	四參伍之道行參以謀多揆伍以責失行參必拆揆伍必怒不拆則瀆上不怒則相和拆之徵足以知多寡怒之前不及其眾觀聽之勢其徵在比周而賞異也誅毋謁而罪同言會眾端必揆之以地謀之以天驗之以物參之以人四徵者符乃可以觀矣參言以知其誠易視以改其澤執見以得非常
韓非子	八經	一用以務近習重言以懼遠使舉往以悉其前即邇以知其內疏置以知其外握明以問所闇詭使以絕黷泄倒言以嘗所疑論反以得陰姦設諫以綱獨為舉錯以觀姦動明說以誘避過卑適以觀直諂宣聞以通未見作鬥以散朋黨深一以警眾心泄異以易其慮似類則合其參陳過則明其固知罪辟罪以止威陰使時循以省衰漸更以離通比下約以侵其上相室約其廷臣廷臣約其官屬兵士約其軍吏遣使約其行介縣令約其辟吏郎中約其左右后姬約其宮媛此之謂條達之道言通事泄則術不行
韓非子	八經	立道
韓非子	八經	五明主其務在周密是以喜見則德償怒見則威分故明主之言隔塞而不通周密而不見故以一得十者下道也以十得一者上道也明主兼行上下故姦無所失伍官連縣而鄰謁過賞失過誅上之於下下之於上亦然是故上下貴賤相畏以法相誨以和民之性有生之實有生之名為君者有賢知之名有賞罰之實名實俱至故福善必聞矣
韓非子	八經	參言
韓非子	八經	六聽不參則無以責下言不督乎用則邪說當上言之為物也以多信不然之物十人云疑百人然乎千人不可解也吶者言之疑辯者言之信姦之食上也取資乎眾籍信乎辯而以類飾其私人主不饜忿而待合參其勢資下也有道之主聽言督其用課其功功課而賞罰生焉故無用之辯不留朝任事者知不足以治職則放官收說大而誇則窮端故姦得而怒無故而不當為誣誣而罪臣言必有報說必責用也故朋黨之言不上聞
韓非子	八經	凡聽之道人臣忠論以聞姦博論以內一人主不智則姦得資明主之道己喜則求其所納己怒則察其所搆論於已變之後以得毀譽公私之徵眾諫以效智故使君自取一以避罪故眾之諫也敗君之取也無副言於上以設將然今符言於後以知謾誠語明主之道臣不得兩諫必任其一語不得擅行必合其參故姦無道進矣
韓非子	八經	聽法
韓非子	八經	七官之重也毋法也法之息也上闇也上闇無度則官擅為官擅為故奉重無前則徵多徵多故富官之富重也亂功之所生也明主之道取於任賢於官賞於功言程主喜俱必利不當主怒俱必害則人不私父兄而進其仇讎勢足以行法奉足以給事而私無所生故民勞苦而輕官任事也毋重使其寵必在爵處官者毋私使其利必在祿故民尊爵而重祿爵祿所以賞也民重所以賞也則國治刑之煩也名之繆也賞譽不當則民疑
韓非子	八經	民之重名與其重賞也均賞者有誹焉不足以勸罰者有譽焉不足以禁明主之道賞必出乎公利名必在乎為上賞譽同軌非誅俱行然則民無榮於賞之內有重罰者必有惡名故民畏罰所以禁也民畏所以禁則國治矣
韓非子	八經	類柄
韓非子	八經	八行義示則主威分慈仁聽則法制毀民以制畏上而上以勢卑下故下肆很觸而榮於輕君之俗則主威分民以法難犯上而上以法撓慈仁故下明愛施而務賕紋之政是以法令隳尊私行以貳主威行賕紋以疑法聽之則亂治不聽則謗主故君輕乎位而法亂乎官此之謂無常之國明主之道臣不得以行義成榮不得以家利為功功名所生必出於官法法之所外雖有難行不以顯焉故民無以私名設法度以齊民信賞罰以盡民能明誹譽以勸沮名號賞罰法令三隅故大臣有行則尊君百姓有功則利上此之謂有道之國也
韓非子	五蠹	上古之世人民少而禽獸眾人民不勝禽獸蟲蛇有聖人作搆木為巢以避群害而民悅之使王天下號曰有巢氏民食果蓏蚌蛤腥臊惡臭而傷害腹胃民多疾病有聖人作鑽燧取火以化腥臊而民說之使王天下號之曰燧人氏中古之世天下大水而鯀禹決瀆近古之世桀紂暴亂而湯武征伐今有搆木鑽燧於夏后氏之世者必為鯀禹笑矣有決瀆於殷周之世者必為湯武笑矣
韓非子	五蠹	然則今有美堯舜湯武禹之道於當今之世者必為新聖笑矣是以聖人不期脩古不法常可論世之事因為之備宋人有耕田者田中有株兔走觸株折頸而死因釋其耒而守株冀復得兔兔不可復得而身為宋國笑今欲以先王之政治當世之民皆守株之類也
韓非子	五蠹	古者丈夫不耕草木之實足食也婦人不織禽獸之皮足衣也不事力而養足人民少而財有餘故民不爭是以厚賞不行重罰不用而民自治今人有五子不為多子又有五子大父未死而有二十五孫是以人民眾而貨財寡事力勞而供養薄故民爭雖倍賞累罰而不免於亂
韓非子	五蠹	堯之王天下也茅茨不翦采椽不斲糲粢之食藜藿之羹冬日麑裘夏日葛衣雖監門之服養不虧於此矣禹之王天下也身執耒臿以為民先股無胈脛不生毛雖臣虜之勞不苦於此矣以是言之夫古之讓天子者是去監門之養而離臣虜之勞也古傳天下而不足多也今之縣令一日身死子孫累世絜駕故人重之是以人之於讓也輕辭古之天子難去今之縣令者薄厚之實異也夫山居而谷汲者膢臘而相遺以水澤居苦水者買庸而決竇
韓非子	五蠹	故饑歲之春幼弟不饟穰歲之秋疏客必食非疏骨肉愛過客也多少之實異也是以古之易財非仁也財多也今之爭奪非鄙也財寡也輕辭天子非高也勢薄也爭土橐非下也權重也故聖人議多少論薄厚為之政故罰薄不為慈誅嚴不為戾稱俗而行也故事因於世而備適於事
韓非子	五蠹	古者文王處豐鎬之間地方百里行仁義而懷西戎遂王天下徐偃王處漢東地方五百里行仁義割地而朝者三十有六國荊文王恐其害己也舉兵伐徐遂滅之故文王行仁義而王天下偃王行仁義而喪其國是仁義用於古不用於今也故曰世異則事異當舜之時有苗不服禹將伐之舜曰不可上德不厚而行武非道也乃修教三年執干戚舞有苗乃服共工之戰鐵銛矩者及乎敵鎧甲不堅者傷乎體是干戚用於古不用於今也
韓非子	五蠹	故曰事異則備變上古競於道德中世逐於智謀當今爭於氣力齊將攻魯魯使子貢說之齊人曰子言非不辯也吾所欲者土地也非斯言所謂也遂舉兵伐魯去門十里以為界故偃王仁義而徐亡子貢辯智而魯削以是言之夫仁義辯智非所以持國也去偃王之仁息子貢之智循徐魯之力使敵萬乘則齊荊之欲不得行於二國矣
